PCA1,PCA2,Cluster,Chemical Oxygen Demand
-1.0133414730274903,-0.9998364138266739,0,900.0
-1.3474224075898282,0.4117341025527751,0,400.0
0.5597545255260745,-1.289507315528076,1,1100.0
-0.38128531196810656,-1.6086440692185495,0,980.0
-0.16975606029701865,-0.6141234872299167,0,1000.0
0.8514976738479245,-0.8773106456329672,1,1200.0
0.38786750421623195,-0.429932282559226,2,845.96
-0.0396549072930163,0.5072274267018543,2,910.0
-0.47920866974362,-0.22429229624849642,0,930.0
-0.29390110132525665,-0.4186196654086792,0,1100.0
-2.4260005331792343,-0.9734219595138476,0,800.0
-3.706559078826186,-0.4920451419458285,0,560.0
-1.6215220214140487,-0.4553447431983774,0,720.0
-0.48264343269489657,0.6266411655270773,2,790.0
-0.9220844294127614,0.35077288518038635,0,780.0
-0.8962583091063301,-0.22044176947611863,0,970.0
-0.9953645216857123,0.0207678061203147,0,790.0
-0.7889810371897014,-0.6914848012739291,0,1000.0
-0.4184212827260911,0.32456602659944733,2,790.0
1.7860520860157991,-0.5112641242489968,1,1000.0
1.3041205933347229,-1.2926328649487848,1,890.0
-0.4683939198376451,-0.05641691077097378,0,870.0
0.7664791728128136,0.21894934530440213,2,1100.0
0.2232019466373817,-0.3891729286373219,2,1000.0
1.337473561522008,-1.6905296373590848,1,1100.0
2.883711162314887,-0.7278221575452107,1,1200.0
0.8631495379211587,1.7974451302558014,2,820.0
0.229401762667662,2.174518715116892,2,930.0
0.13567429216722998,2.303111844454916,2,920.0
0.6322698305618003,1.544293571214284,2,960.0
0.472639755760302,1.6823321373398297,2,930.0
0.5055498911844619,1.8486978067518798,2,850.0
0.13314464887339944,1.0499742189513999,2,830.0
0.22459843982547492,1.3773745675324613,2,850.0
0.17878344766091378,1.4991006801530946,2,1000.0
0.8794500644537993,0.6008456312470889,2,1100.0
-0.014217767916905216,1.6995019958950535,2,850.0
0.273444821946927,1.2009482991692992,2,940.0
-1.1994175451065405,-0.9715101262234848,0,1000.0
-0.6702387061159839,0.48410270379992604,2,820.0
-1.2830892576516908,0.23474529284378085,0,770.0
-1.081643697233067,0.0331336982933931,0,820.0
-0.4046666214162647,-0.12147334485240945,0,1000.0
-0.447833775877424,-0.05936367656540954,0,890.0
0.0055587470991607605,0.21450501270648592,2,930.0
-0.2171581951922954,0.6461705694886574,2,820.0
1.3139967439976883,1.1620005026357976,2,1100.0
0.25673232564236287,0.6325162829638291,2,900.0
0.33997807882347036,-0.19606331104000305,2,845.96
-0.11360464533673172,1.1412621306850894,2,890.0
-0.8702893573968657,0.28742662767607835,0,790.0
-0.597461211337043,0.3059036152825029,2,1000.0
0.11808015985953958,0.9386306950785527,2,950.0
0.686062797639683,0.1169723269924395,2,1100.0
0.10548121737731186,-0.543383189147325,2,990.0
-1.6416759267873708,-0.3948763430212441,0,670.0
-1.755819061693131,-0.3209370134981189,0,760.0
-1.524652776595248,0.6049038137222867,0,810.0
0.00897996881732156,0.21235758193779247,2,970.0
0.6075138634280075,-0.49851980362130544,2,1100.0
-0.1897754285366507,1.4400785367809847,2,850.0
-0.509273002686381,0.5169551974136001,2,940.0
1.2541401461750754,0.8826801095191599,2,1100.0
0.2878413133418822,1.1396479886674171,2,1000.0
-0.32147360259106406,0.20711097212820206,2,990.0
-0.06252367682596043,0.4512681292023868,2,950.0
0.8336898390545027,0.4363216904565608,2,1200.0
0.9332961501450854,0.023957951032119045,2,1100.0
-0.124383167676181,0.17720605999227937,2,990.0
-0.209017568135044,-0.3814911049280017,0,980.0
0.4836006333730321,0.6559233397899814,2,860.0
0.22651851517908705,0.07264767942425374,2,1100.0
-0.027456774720853543,0.16331416410422514,2,990.0
-0.725055773990324,0.2106883720524152,0,890.0
-1.0165560690886104,-0.7707133386650267,0,880.0
-0.6639770464917468,-0.14354483571586654,0,740.0
-0.6310854502663259,-0.4871097981079421,0,970.0
0.591226511518782,-0.3251029446297125,2,1100.0
-0.050355143350637344,-0.7076322687680638,0,845.96
-0.5536107522604538,-0.10178313625162412,0,990.0
-0.07585367796169883,-0.002488963961992804,2,980.0
0.33303929412783323,1.1907498832836654,2,920.0
-0.502077439276564,-0.2802515937479638,0,980.0
0.06835214173496129,0.31900783027082175,2,910.0
0.29774482814789094,-0.3035128943987746,2,845.96
-0.6309743326854469,1.1052252619137537,2,790.0
-0.7962935134669307,0.10739583329650859,0,830.0
0.5352002395937403,0.30470580628339666,2,1000.0
0.401915656028013,0.5590994037490339,2,1100.0
-0.8595956674929739,0.9143011425750075,2,900.0
-0.2744357475311358,-0.1993755233568717,0,900.0
-0.4715261824460188,-0.16947061122094895,0,845.96
0.31213219209034937,0.5669962842819488,2,960.0
0.20029316901294072,0.9827703541012707,2,920.0
-0.39802342430009924,0.21808241263069916,2,870.0
1.1530791612158655,0.6208649102179922,2,780.0
1.1262685174932607,1.190563583918897,2,1200.0
0.36621533571866854,1.014912466675215,2,960.0
0.29041584508128176,0.8563509659408192,2,850.0
-0.07769355223567592,0.4550994261393292,2,880.0
-0.2656259054143306,0.9360451944349777,2,820.0
-0.49243328448350265,-0.7932242102226656,0,940.0
0.8072944614075434,0.4976846445355762,2,1100.0
0.4647090506638135,0.6636022213133698,2,1200.0
-0.08891905447292102,0.5126310832814023,2,1000.0
0.11777064678945438,1.5061882029008917,2,810.0
-0.5660039840181006,0.12865545935396747,0,930.0
0.43185368200491797,0.21098649849015805,2,1100.0
-0.45708396942233925,-1.784364487110485,0,845.96
-0.10570274201617035,-1.6077206549028482,0,845.96
0.4337722091704228,-0.3230089073780323,2,845.96
-0.8613571913836142,-2.180432876362833,0,845.96
-0.038422916945152506,-0.7093424453451916,0,845.96
-1.082951759173691,-0.19368408364628734,0,760.0
-0.4715261824460188,-0.16947061122094895,0,830.0
-0.449127445753981,0.6810744593115691,2,920.0
-0.6611497832090869,0.2541376955541545,0,910.0
-0.5315223794694524,-0.4997225067203061,0,1100.0
-1.2437108369462546,0.00043906713299231103,0,1000.0
-1.9660213456151567,-0.4043125727327057,0,680.0
-1.2041834229415513,-0.5743964011894238,0,720.0
-0.49997995310525306,-0.1653924978447209,0,930.0
-0.9742215791518462,-0.321113290103512,0,900.0
0.05964189072747984,0.6624211950997518,2,960.0
0.0818657155846311,0.7727386130263222,2,940.0
-0.7258777628741135,-0.9801428825216931,0,1200.0
-0.1840299076395409,1.1530128606945775,2,820.0
0.07751059008089034,0.9444452954407873,2,920.0
-0.32147360259106406,0.20711097212820206,2,870.0
-0.6255305148103287,-1.1705788181886798,0,870.0
0.7764987032015708,2.0927923202489307,2,920.0
1.6907196668053142,0.594759535403321,2,930.0
0.6189142775001418,0.18417619184256873,2,1100.0
-0.45457083291788997,-0.17024363583781238,0,990.0
-2.1456912785150766,-1.0612343902546437,0,740.0
-1.823694493351511,0.31719835640097527,0,640.0
-1.4727775034997164,-0.3055809417889069,0,750.0
-0.5421625841502401,-0.10176684860212076,0,970.0
-0.7388035401845164,-0.4140913328955781,0,890.0
-0.5085370636787981,-0.6198336616399517,0,850.0
1.7558138769657439,3.3144643280999255,2,930.0
-0.5516807985871462,-0.15632542954087952,0,970.0
-1.0691562389414178,-0.2515840865126649,0,810.0
-1.1762848841684814,-0.2954669063367218,0,810.0
-0.19051545057739713,-0.26732610241498506,0,850.0
-0.902824968056281,0.6918346008597197,2,720.0
-0.7557239436882801,0.10158123293427375,0,810.0
-0.6132743832706902,-0.772590584771488,0,860.0
-0.2830867180289812,-0.4251408889413964,0,880.0
-0.0021583196131034505,-0.18081960452381063,2,880.0
-1.0395388858964538,0.028756147660121707,0,710.0
-1.5521405630370477,0.10056727624998892,0,760.0
0.0980287752895626,0.030169334030153448,2,1000.0
-0.03930666767359318,-0.17715243493026922,2,870.0
0.6081893403475478,-0.12100184101114546,2,845.96
-0.08591651274567244,1.8249378761676103,2,680.0
0.2943881515509363,1.0285212129557286,2,870.0
-0.21204822487253333,0.022002268835006188,2,880.0
0.013620272905879357,0.5571716633274313,2,870.0
-0.0032729305201031683,0.8425208979465828,2,800.0
-0.2845520675382137,0.6032211437556172,2,800.0
-0.16924858244893493,-0.21445138764447583,2,940.0
-0.257421117493371,-0.76932727838719,0,920.0
-0.23639710258847618,-0.14724752279434655,2,840.0
-0.4727346532773189,1.0825456894601502,2,780.0
0.12658378520998045,0.36824168585666894,2,930.0
-0.3127040710739466,-0.7054811231141829,0,880.0
0.2048845016227659,0.01982558547150181,2,1300.0
-0.4086735073005823,-0.634146524070068,0,900.0
-0.16185505426112093,-0.044428571398259675,2,980.0
0.12249456587291635,0.1977452822506328,2,940.0
-0.019113669141233636,-0.1800465799069471,2,930.0
1.2420033088741105,-0.3048723667044623,1,940.0
2.28378888707239,-0.863872786721967,1,1100.0
0.5428485140863778,0.19342116811843477,2,830.0
-0.165299328922391,-0.26928309543139894,2,970.0
-0.479568435834597,0.3465865879827107,2,900.0
1.777086604482245,-1.5281886448221884,1,1100.0
1.4100481470673685,0.5740925189698207,1,930.0
0.714257674859423,0.8515269540399224,2,870.0
1.8612270042246344,1.0835691737678257,2,840.0
-0.6731989224819828,0.25752171554015574,0,820.0
-1.5877318340371138,-1.6577651074594528,0,790.0
-0.16465060372162812,-0.9553631108812746,0,920.0
0.3079787942417812,-0.7589901868996576,1,845.96
0.7256737625377822,1.1903986408921798,2,1000.0
-0.6095164484046629,-1.572618854573221,0,980.0
-0.7897890006191262,-1.0894567470416179,0,850.0
-1.4099841088639158,-0.20107812422457122,0,780.0
-1.40167271710645,-0.03118686002274934,0,640.0
0.29963357393684686,0.91260970069733,2,830.0
-0.1779588334564164,0.1289619771844543,2,960.0
2.0163949830761836,-0.9324230559774834,1,1100.0
1.2994336350371867,-0.4315774114933337,1,1100.0
-0.538522843693784,0.41095895143329547,2,820.0
-0.304701825776864,0.20636425792021734,2,950.0
0.4051109796709927,-0.5287475212372182,1,890.0
0.2879685352401978,-0.738963435174319,1,910.0
0.24119658634694746,-0.6746800257097466,2,1000.0
-1.1110425315397359,0.26766669492471623,0,720.0
-1.3506950026184241,-0.10104431830039876,0,770.0
0.9902016767019922,0.9780887326874595,2,940.0
-0.596893171437163,-1.174683241973787,0,1000.0
-0.6016952768387007,0.018611168275561425,0,770.0
-0.49881765226168245,1.4301060761325695,2,680.0
-0.03610774521869898,-0.06245120148029956,2,1000.0
0.5874710756355656,1.1542836565775234,2,845.96
0.45892821713263643,0.2613717471765487,2,840.0
-0.9220844294127614,0.35077288518038635,0,650.0
-0.9599523096552052,1.4961978232363418,2,660.0
-0.5441905448825202,0.6387765289103735,2,670.0
-0.5807404207631361,-0.04031494053709308,0,680.0
-0.12383208292468738,0.35152373777588214,2,930.0
0.17394766012937396,-0.9667855432199001,0,845.96
-0.7872840584202672,1.0733625410781018,2,780.0
0.16446928971870234,1.2182242150433549,2,890.0
-0.2729655817693408,1.965249160216116,2,730.0
-0.9755745295380391,0.9885035761869215,2,770.0
-0.7063400180484528,0.9482586733615949,2,750.0
-0.4990752641590163,0.8576585901280045,2,880.0
0.15777797195475668,1.3869515563643775,2,780.0
-0.6436491442159976,2.021691252151463,2,780.0
-0.009089258398405572,1.5852643270455284,2,840.0
-0.4930820096842655,-0.10714419477279014,0,950.0
0.596181326643047,0.8108702917485934,2,920.0
-0.2506186821485449,0.6542804403134832,2,990.0
0.16578601253837108,0.7047880339682087,2,830.0
-0.9785232194324828,0.8754235653280675,2,750.0
0.6158787404085788,0.6962016335976304,2,930.0
0.31794309129181947,1.5926583676238122,2,880.0
-0.7413043993502144,0.2672828772342241,0,910.0
-0.9275566648063114,0.8664617386597414,2,700.0
-0.3157482690445517,0.5467982816557052,2,800.0
-0.73509713988154,0.10028200013983252,0,880.0
-1.0130928886189008,0.13846842618247793,0,720.0
-1.1302859526802895,-0.24282272035599434,0,740.0
-4.825939015878713,0.2967962500115494,0,610.0
-3.91235976474855,-0.11872686498097558,0,560.0
-2.813544485400617,-0.6216928141416241,0,620.0
-2.1191209890332297,-0.3823696917277112,0,680.0
-3.2341825123697907,-0.6106996367828111,0,640.0
-1.874027996383144,-0.01609552376895773,0,800.0
-2.0322096768237965,0.7484855446994665,0,720.0
-1.2098754586155582,0.7374994479140974,0,750.0
-0.6549425237404124,0.087136818459763,0,980.0
-0.3546496441818992,0.38294838873665277,2,920.0
0.29774482814789094,-0.3035128943987746,2,845.96
-0.6235836700901445,0.4214931377442271,2,790.0
-0.3178264827977222,1.2906630355770672,2,870.0
-0.940950093586358,1.43920866192135,2,780.0
0.1009185512840709,0.8868246843127019,2,810.0
-0.19032199954377166,0.9828321819950883,2,770.0
-0.4388054150223222,1.5909302720305496,2,760.0
-0.4155262597678086,1.2470859179001816,2,870.0
0.2973249483641226,0.8537036374034269,2,1000.0
-1.9106996654852444,-0.584981081815497,0,660.0
-1.2178905119263552,1.0232333159070568,2,700.0
-0.10007466466143436,1.5999618228494525,2,860.0
-0.17348807662742516,1.2666616777893918,2,900.0
-1.163918485878915,-0.12118556172137324,0,910.0
